source,search_query,video_title,video_id,video_url,channel_name,comment_id,comment,author,likes,reply_count,published_at
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwzEPbxsB8Ht9JIp8t4AaABAg,This is a Top Business School level content,@janadhana,0,0,9 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzxxO6jToGJypzi6Qd4AaABAg,Bro hates off for your effort 😮🫡🔥,@AswaniNadh-m8v,1,0,9 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwBp_XZkzlKcFHD_WJ4AaABAg,5:17  I need proper explanation on that Gross Margin,@NEERU-0911,0,0,9 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzM9RGdDoClfUAEc5B4AaABAg,But branded things are cheaper on quick commerce.,@ashwinnema06,0,0,9 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyHgtrROklucrmkmp14AaABAg,That's why I prefer zepti over blinkit.. they are quick and price efficient,@sinkillermalay,0,0,9 months ago (edited)
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugx5cjzucRY2JSsFzG14AaABAg,"Excellent demonstration
It really gets interesting from 11:05, where you explained India 1, 2  and 3
And that segment proves, not only 1.2% of Indian actually paying income taxes , but also 10% of Indians actually paying more GST than 90% Indians
So,guys who don't pay any income taxes and claim we pay GST think  10 times before claiming it",@Goodwinisback,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugwdw_pe1dCCucUasdV4AaABAg,By far the best n comprehensive one...thought provoking😎,@KiranVarri,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzC9mNuOZbkwxfMdbF4AaABAg,"Amazon is becoming absolutely horrendous nowadays. Their customer service used to be the best but now we have to talk to AI bots and even their customer service agents are going backwards. The app is becoming very hard to use. Earlier my senior citizen mom used to use Amazon but now she just cannot figure it out so they have already lost a customer. I have also reduced the use of Amazon now because even I have to pay a little more, at least they deliver on time (that too in 10-15 minutes, maximum has been 30-40 minutes) and their customer service is really good. On the other hand, Amazon has big issues with deliveries, products are marked as delivered but they never get delivered. They do not pay any heed to the customer's problems anymore. Recently, I received a damaged product which I wanted to return but now we can apparently not talk to customer service, we just have 2 options- raise a query and continue shopping. Even if you raise a query or write an email, no on ever gets back to you. And there is literally no option on the app now to chat or call except in rare circumstances. You have to keep trying different options to see after which you will get the option to call or chat. I uploaded the images of the damaged product and raised a query which was the only visible option. Thereafter, I never received any message/call regarding it. I somehow called them after selecting another product and so many options and after a full 10-15 minutes conversation with an AI bot which is absolutely useless, then I was told by the customer service that I have to give images again after 20 days of raising the query, I said that i dont have them anymore because i used your app to click the photos and i have thrown away the box and product as it was shattered glass and spilled oil, etc. So i asked them to check the images i uploaded while raising the query. they said that no one has access to that and raising a query does not mean anything, the customer still has to call, but there is no option to call. then the customer service agent randomly cut the call and never called back. In short, Amazon, I'm not coming back to you unless I absolutely have to. Amazon is going to be over in India, mark my words.",@Rayis4444,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugzs2L12Qc2qAJZnrqB4AaABAg,"What is genius about the strategy that makes a loss, while your competitor is profitable ?",@rahuldeans5428,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwQkx6jZX0BjmbrUTV4AaABAg,"How does salaries come under fixed cost ? If the number of orders processed shoots up from 100 to 10000, wouldn’t you need more man power ?",@AkshayPatel-m8e,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwTKWsc-fuXbQThEmh4AaABAg,"Bro don't categorise india into 2,3,4 . Don't you remember vir das😂",@lokendra5423,0,0,10 months ago (edited)
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugy9V4EWuoe9KXrbu894AaABAg,"Amazing Case Study, just a suggestion since your audience is Indian, you content should be in Rupees not Dollars, same goes for thousands and millions.",@riteinbabbar8523,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugx4s6VTi9rTQ3Eqfyh4AaABAg,"This is from a buisness prospect, do a research form the sellers perspective. All these platforms charge approx 50 to 60 percent of price. If you are selling a tub of ice cream at 150 rs. Their commission is 89 to 95. That does not include ads directly or indirectly on the platform. And then the gig workers! If they decide to just close the app. Who will deliver? You are hioing up thier losses and glorifying it!",@akshaybhagwat1335,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxYO3zyU32Pj6l1mAB4AaABAg,"I don’t know who sell the big products like iPhones and PlayStation on Blinkit and how much margin do they pay?

But when I registered for the seller and I was checking the calculator of margins and my product cost was 1500 and there was 18% of margin for my product and if iPhone or PlayStation is charged that much of margin, then how they can sustain they must be a negotiated deal

I hope that you will see this comment and respond",@heatengine6058,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwnO3t39yvE7vr3j0R4AaABAg,revenue is selling price * quantity sold. and iphones are way more expensive than a vim so this data is inaccurate to compare,@YugDoshi-l4h,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxFRh1tzKG8iiOd-v14AaABAg,❤❤,@hdkdjd2949,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzelcC7K8DVJIn8M4R4AaABAg,Amazing Case study & learning..Thank you❤️🙏🙏,@rajeshrroy,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugygfj8XaIr2fxf_8cd4AaABAg,Amazing,@Marketing_Mafiaz,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxsZZHz6-4U3E89nX54AaABAg,India 1/2/3 was the first eye opener I came across reading blume’s articles this changed my perception of how luxury goods even with punitive taxes will still sustain in Indian market,@sanathshetty9130,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyFmOzRjcWF-ZHox194AaABAg,"If someone has their own store and e commerce website, how exactly do they leverage the quick commerce industry. And also the marketing focus.",@arulprasad1725,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyNkSiVoIIJkUXFq6Z4AaABAg,Offered great value for money. (Since time is money 🤑😉),@arshsingh8865,1,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwKZpdTHp6hObhdg_J4AaABAg,"Amazon can’t compete with blinkit in India, blinkit already won in instant deliveries in India while Amazon is global, blinkit can close overnight but Amazon can’t",@Newsfeeders-k7o,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxyX2r7YQ1FZoRHVFZ4AaABAg,That 3 India fact is actually so true that it is spinning in my head.,@SuperCOOLCAN,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugy4owsPqK9GBWis5cl4AaABAg,great research done and extremely valuable for us MBA students,@Goldiesroost,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyAok1Yi5gTEyY0gO54AaABAg,Wonderful ❤❤❤,@raghavendras5737,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugz1EhvjNtUXyqZ6EJl4AaABAg,16:25 just imagine if Amazon delivers the same product with the same price in just 20 minutes ......where will be blinkit strategy ?,@kumargourab1,2,4,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxxnV2zqWDkhBgBeSZ4AaABAg,Hats off to you mannn  crazy detailing,@KRITIKASANJAYGONDHALEKAR,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxNchldRQa3TOV5sch4AaABAg,13:34 nice info,@वंदनीयभारत,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugz03voFayECKLkq-c14AaABAg,"This analysis about India 1 2 and 3 isn't 100% right!!
 I have netflix, amazon and YouTube subscriptions as well!! 
But I don't always order from blinkit unless I want it immediately!! 
Else.. I do compare the price in flipkart and amazon and order accordingly rather than order the same product through blinkit or Instamart!! 
I do prefer groceries from Instamart/Blinkit/bb-now!! Not every India 1 and 2 choose quick commerce!!",@letzBeSmart,0,0,11 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwBCviFMvUpmaomc3t4AaABAg,too good,@LETSARTIFYit,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzowNPs73ltLsY4CPB4AaABAg,Stupid question but can someone explain how Blinkit is able to price products higher than the MRP?,@aader7,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwvS2mCVI1BvMBcA3J4AaABAg,Phenomenal!!,@ravishankaranantharamu6881,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzbPR_21ogDNbMNkIJ4AaABAg,Meanwhile China Introduced Deep seek & we are still on Food Delivery,@introvertvsextrovert747,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyjAAhlkRwc47zDHyh4AaABAg,11:04.... India has 3 different market...,@ChildFirst,0,0,1 year ago (edited)
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzeiSV2lMUj2Phe8dh4AaABAg,"5:37 wtf was this maths,where is total revenue in the calculation,improper explanation,disrupted the whole calculation 😒",@HrushikeshSantoshDhore,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyARU_nzC0RMEBqWX14AaABAg,This is really smart,@GaemNatcha,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwN-MAxFvl1j48Al6R4AaABAg,GOOD JOB,@NITINSONKAMBLE-f9v,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugx5Uyq-b7ospdgk6114AaABAg,At 8:39 the gross margin should be 6.48 lakhs..,@srishtiarora9061,1,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwRFJYKdwL5r_B0rxZ4AaABAg,Cash burning vs profitability,@anshwho9,1,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugzl0h8ta5s7jdGeHSh4AaABAg,Excellent work why are you so underrated ❤,@alamdaargaming_7474,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugx0DFNojepP2or71UR4AaABAg,G😊😊,@KartavyaVashistha,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwS_n4ABTGFc_wh6yZ4AaABAg,so educational ❤,@khanakmodi06,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzAwd-giLhZiqF3H4l4AaABAg,"This video really helped me understand all the concepts, sir. Could you please suggest some sources for collecting consumer market data?",@KajalChaudhary-c5x,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxsVGbH0W9FnagxIY94AaABAg,Happy learning you are superb Ganrsh😊,@nikitabudhia5897,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugxa6Y9soXMUEVnw4ZF4AaABAg,😮,@vijaya.k.s6628,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugz1EhvjNtUXyqZ6EJl4AaABAg.ALm3nNRIhIzAMc9aL4ak8G,"Great thought sir, you are CEO of which company",@gauravdhaila4510,0,0,10 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugz1EhvjNtUXyqZ6EJl4AaABAg.ALm3nNRIhIzAUHbfVacIxe,If they do it in 20 min there price will increase..,@dwitadas2899,0,0,4 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugz1EhvjNtUXyqZ6EJl4AaABAg.ALm3nNRIhIzAUWhy4Sh8LX,Now they have started doing that,@sofaking6642,0,0,4 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugz1EhvjNtUXyqZ6EJl4AaABAg.ALm3nNRIhIzAWKeNWrfAv0,Blinkit delivers in some time while amazon delivers in days.. that's what makes blinkit easier to purchase for immediate use,@preethalal81,0,0,2 months ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxHMttcBGZSajqAH594AaABAg,So many assumptions!! Blinkit bubble shall be over  in next 6 months. They made ppl used to of their services for free and now started charging. It won't last. Mota bhai's Jio Mart is offering free delivery now. Just wait and watch. Blinkit return policy and complaint response is too poor.,@sonielpunjabi5474,2,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyiQgZKlwpozLCNzHd4AaABAg,"Amazing video! However, just one doubt, while explaining contribution margin you mentioned it is revenue minus variable cost but further you considered rent while it is fixed cost. Did I miss anything 🤔",@keerthinarayan97,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwT711Gw5HlEhgnej94AaABAg,"Oh my god, the most incredible mind bogging case study",@pallabkumars,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugw6uaNLtU_LU8Fdysd4AaABAg,Nonsense,@kebla_teni,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzO002V9RGPSxgz_o54AaABAg,"Few points where you are wrong 
India 1 is just 1%

India 2 (top 10%) is also ordering too much on these apps 
Its not that they are not price sensitive but they are always calculating what is more convenient.
If something costs ₹500 offline and ₹550 online then they see do they have time to go to market when they can go

How much will they spend if they ho to market. 
There is fuel cost or rental auto. It can take 1-2 hrs to do same shopping which will easily be delivered. 

The extra money is of convenience but the India 2 only will pay for it till they find it justified. 

If same goods will be sold for 700-800 they will not but online.

Everything has value time money urgency other extra expenses. 

And once the habit formation happens some of the users might even be ready to pay a higher premium but not all.",@ankushchoudhary4627,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxjkDFOor9VsNQW93B4AaABAg,There is a mistake in the #orders/month  = 18000 and not 1800,@mananshah7095,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyfEnzVHsbdJL4IEMt4AaABAg,Mind boggling data analysis.. Kudos,@mohitsharma299,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwNOQnxWoWDNlUGb614AaABAg,This is good 🤍,@PrajwalShukla-bc4th,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxmhN5I6nRUXcaCnfd4AaABAg,Amazing!,@aditibadola619,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugww48xCeDZ-d51Pdbt4AaABAg,"India 1 is buying frok doorstep delivery market , to avoid outing then go to gym for fat burn..isn't it strange to cover ur foolishness to not go to market and buy things by ur own.",@SmarttBuyIndia,0,0,1 year ago (edited)
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxQfwoAvpsW6aw-NKN4AaABAg,Is it apple to apple?,@thestoryteller9247,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxYPzKYD9P5SJTgysF4AaABAg,Excellent 👌.I am an IIM student...all these insights were highly useful..may I know what u do???,@anushaadhan4186,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyfTWDBoqZ-Y-8RHOp4AaABAg,Edantha kaadu bro... Ipudu eam chesthe better antav.... 🤔🤔...,@BhanuPrakash_1426,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwA2fGPMb7fadHvw8V4AaABAg,Excellent content and way of presentation 😊,@khushboorana26,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugw_G0D5MDZE0RZNvZt4AaABAg,Early birds always makes noise,@ipintwo,2,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyDEBzDt7dDIsxoRrx4AaABAg,the economic times says 13 to 14 staff in a store and you are saying 34 staff (6:50 )can you please explain. And i think 34 staff in a 2500 sq ft is bit over. but the video is very insightful we appreciate.,@chetanrana2087,1,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugwg2f1oeh9o9InHjW54AaABAg,Yes yes very very valuable 👌,@SowcarpetMagic,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyoswkEJ8xb9MfF8IZ4AaABAg,my only question is how is it Blinkit's strategy? is it not a market shift the benefits of which gets shared by all quick commerce company?,@sanatani2864,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyDVvftJb0pDqzbi014AaABAg,"Super information & presentation. As a Blinkit seller, we are getting killed with the storage costs but the visibility is too good.",@AThakker29,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwOSXC4sdyyGhwHAXt4AaABAg,Blinkit are not avilable allover in india,@chandansatellite,6,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwFTtbPzMDEd9Ov_KF4AaABAg,"Salary of packers will not come in fixed cost, if number of orders increases then packers will also have to increase",@SonalJaiswal-h9v,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxbOF6G4FBDKIAkm694AaABAg,Excellent video Sir👍,@navjiwanhira3888,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyfsuQG3ppVQPuEk9h4AaABAg,Crazy breakdown with such indepth research ❤,@geethanshr,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgxcFoj5VmclcNFKXYh4AaABAg,Please share how to write and solve business case humble request 🙂,@priyankamishra1897,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgzivHNOHC5PKjzb4x14AaABAg,https://youtu.be/6X_e4Zu4XiM?si=q_cXJs-VV3nEwn50,@qutuhalweeklychallengestut7375,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgziH0zJVLShIHAfBXF4AaABAg,"Hey Think School, were you in PCCOE Pune?",@laveena-akshay,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgyZD5YNxltHPUVcpdV4AaABAg,very very very insightful,@thedienamictrifler,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgytbmwloRe4swGFlIx4AaABAg,Ig i come in india 1,@rickgrimes314,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,Ugyd4pYo0EL79Ss5QPZ4AaABAg,"Thanks for the valueable insights, really loved it, looking forward for more. Thanks God bless you :)",@ramesh3080,0,0,1 year ago
youtube,Blinkit complaints,Blinkit’s Genius Strategy that stunned Amazon | Business Case Study,OGs2YsqvWDg,https://www.youtube.com/watch?v=OGs2YsqvWDg,Think School,UgwNhVwbyJe6nETcVmx4AaABAg,https://youtu.be/OGs2YsqvWDg?t=13m32s that made me think,@angelojose8692,0,0,1 year ago
